830,12,2,10,8,135,225,1,1,1,4.2998,51.598,0.078926,0.94712,-0.47046,-1.1821,10,0.2188,-0.74126,5,-0.19393,-0.88879,27,0.5595,-0.31879,49,0.036556,-0.44984,50,-0.29037,-0.84419,31,-0.43785,-1.6314,19,0.40099,-0.60984,27,-0.43893,-0.76387,13,-0.39123,-0.58033,2,-0.20026,0.086319,0.9921,0,0,0,0,0,0,0,0,0,0,0,0
830,12,2,10,8,135,225,1,1,1,4.3156,51.787,0.094711,1.1365,-0.92606,0.33983,4,0.52795,-0.56322,3,-0.65269,-0.72846,21,-0.52768,-0.27306,45,0.48859,-0.29303,51,-0.44416,-0.8285,32,0.040354,-2.0417,8,-0.34559,-0.45555,21,-0.65269,-0.72846,5,-0.57049,0.48103,1,0.085312,0.086949,0.99934,0,0,0,0,0,0,0,0,0,0,0,0
830,12,2,10,8,135,225,1,1,1,4.3314,51.977,0.1105,1.326,0.32554,0.77841,4,0.78775,-0.78059,3,-0.50354,-0.58144,20,-0.36696,-0.090316,45,0.035696,0.22051,52,-0.45844,-0.64507,18,-0.015146,-1.9289,8,-0.5002,-0.37063,24,-0.2102,-1.6799,2,0,0,0,0.030842,0.082406,0.94713,0,0,0,0,0,0,0,0,0,0,0,0
830,12,2,10,8,135,225,1,1,1,4.3472,52.166,0.12628,1.5154,0.46027,0.3755,2,-0.3569,-0.47053,2,-0.42194,-0.26761,16,-0.28874,-0.38591,41,-0.24101,-0.44999,46,0.43543,-1.4794,16,-0.385,-0.96358,10,-0.46355,-0.20652,23,0,0,0,0,0,0,-0.06859,0.087732,1.0083,0,0,0,0,0,0,0,0,0,0,0,0
830,12,2,10,8,135,225,1,1,1,4.363,52.356,0.14207,1.7048,-0.99464,-0.72092,8,-0.13969,-0.080204,2,0.44174,-0.28051,20,0.020648,-0.4784,54,0.41023,0.0063659,42,0.37697,-0.6886,29,-0.3119,-0.45535,5,-0.53315,-0.475,24,0,0,0,0,0,0,-0.091609,0.083396,0.95851,0,0,0,0,0,0,0,0,0,0,0,0
830,12,2,10,8,135,225,1,1,1,4.3788,52.545,0.15785,1.8942,-1.0788,-0.42609,8,0.47453,0.54484,1,-0.60253,-0.33266,23,-0.71687,-0.38884,56,-0.37034,-1.2422,36,-0.023251,-1.0561,22,-0.40292,-1.5809,6,-0.57929,-0.18942,35,0,0,0,0,0,0,-0.25098,0.083113,0.95526,0,0,0,0,0,0,0,0,0,0,0,0
830,12,2,10,8,135,225,1,1,1,4.3945,52.734,0.17364,2.0837,-0.93056,-0.14647,6,0,0,0,-0.64723,-0.35452,24,-0.60288,-0.14974,56,-0.27635,-1.0633,38,-0.31196,-1.5517,28,-0.70914,-0.83185,2,-0.48152,0.19742,22,0,0,0,0,0,0,0.10737,0.077503,0.89077,0,0,0,0,0,0,0,0,0,0,0,0
830,12,2,10,8,135,225,1,1,1,4.4103,52.924,0.18942,2.2731,0,0,0,0,0,0,0.15714,0.45978,10,-0.42572,-0.40371,40,-0.5694,-1.0843,25,-1.3687,-0.93626,14,0.36659,-0.93651,8,-0.34053,-0.39743,18,0,0,0,0,0,0,0.11315,0.065104,0.74827,0,0,0,0,0,0,0,0,0,0,0,0
830,12,2,10,8,135,225,1,1,1,4.4261,53.113,0.20521,2.4625,0,0,0,0,0,0,-0.39258,0.47669,12,-0.01489,-0.8029,30,-0.84361,-1.1165,21,0.64147,-0.68353,8,0.5779,-1.585,9,-0.4352,-0.37123,16,0,0,0,0,0,0,0.11422,0.060209,0.69201,0,0,0,0,0,0,0,0,0,0,0,0
830,12,2,10,8,135,225,1,1,1,4.4419,53.303,0.22099,2.6519,-0.32029,-0.33297,4,0.40451,-0.54129,1,-0.30416,-0.20761,12,0.12236,0.054422,38,-0.23255,-0.71579,17,0.073358,-0.37751,4,-0.36982,-1.5606,4,0.04434,-0.54129,27,0,0,0,0,0,0,-0.33828,0.065435,0.87746,0,0,0,0,0,0,0,0,0,0,0,0
830,12,2,10,8,135,225,1,1,1,4.4577,53.492,0.23678,2.8413,-0.21457,-0.16648,2,0.44886,-0.45048,1,0.22921,0.090726,7,-0.020303,-0.12632,39,-0.089769,-0.20226,18,-0.95195,-0.90275,2,0,0,0,0.30708,-0.41772,20,0,0,0,0,0,0,-0.36903,0.046385,1.0181,0,0,0,0,0,0,0,0,0,0,0,0
830,12,2,10,8,135,225,1,1,1,4.4735,53.682,0.25256,3.0308,-0.43032,0.059978,4,0,0,0,-0.67367,-0.47274,5,-0.40181,-0.45594,38,-0.2602,-0.43063,15,-0.55095,-1.649,2,0,0,0,-0.68334,-0.33566,17,0,0,0,0,0,0,-0.3687,0.049111,1.0462,0,0,0,0,0,0,0,0,0,0,0,0
830,12,2,10,8,135,225,1,1,1,4.4892,53.871,0.26835,3.2202,0.64813,-0.29554,4,-0.13066,-0.21506,3,-0.62697,-0.5814,17,-0.26891,-0.3199,44,-0.016488,-0.23829,9,0,0,0,0,0,0,-0.075851,-0.32596,28,0,0,0,0,0,0,-0.36866,0.048019,1.054,0,0,0,0,0,0,0,0,0,0,0,0
830,12,2,10,8,135,225,1,1,1,4.505,54.06,0.28413,3.4096,0.30388,0.2829,1,0.19066,0.22073,1,0.36755,-0.32256,8,-0.25781,0.14026,41,0.35045,-0.66154,2,0,0,0,0,0,0,0.32577,-0.4416,23,0,0,0,0,0,0,-0.32419,0.076505,0.90815,0,0,0,0,0,0,0,0,0,0,0,0
830,12,2,10,8,135,225,1,1,1,4.5208,54.25,0.29992,3.599,0,0,0,0,0,0,0.22749,-0.29016,5,-0.067789,-0.33825,45,-0.13656,-0.39765,1,0,0,0,0,0,0,-0.13307,-0.30586,24,0,0,0,0,0,0,-0.32997,0.072199,0.88609,0,0,0,0,0,0,0,0,0,0,0,0
830,12,2,10,8,135,225,1,1,1,4.5366,54.439,0.3157,3.7885,0.28619,0.23828,3,0.38351,0.30647,1,0.43917,0.056795,4,0.33127,0.25817,38,0,0,0,0,0,0,0,0,0,0.2267,-0.29359,24,0,0,0,0,0,0,-0.32949,0.067669,0.81666,0,0,0,0,0,0,0,0,0,0,0,0
830,12,2,10,8,135,225,1,1,1,4.5524,54.629,0.33149,3.9779,0.27791,0.21172,3,0.25375,0.20746,1,0.094513,-0.33937,8,0.2657,0.25069,33,0,0,0,0,0,0,0,0,0,0.1875,-0.29002,21,0,0,0,0,0,0,-0.32602,0.067593,0.84387,0,0,0,0,0,0,0,0,0,0,0,0
830,12,2,10,8,135,225,1,1,1,4.5682,54.818,0.34728,4.1673,0,0,0,0,0,0,-0.39406,-0.19915,2,-0.42686,-0.023358,29,0,0,0,0,0,0,0,0,0,-0.0069508,-0.28769,18,0,0,0,0,0,0,-0.32603,0.067086,0.83754,0,0,0,0,0,0,0,0,0,0,0,0
830,12,2,10,8,135,225,1,1,1,4.584,55.008,0.36306,4.3567,-0.2365,-0.19927,5,-0.21177,-0.19424,1,-0.35772,0.40327,7,0.11463,-0.16493,44,0.16572,0.035254,2,0,0,0,0,0,0,0.060723,-0.21733,22,0,0,0,0,0,0,-0.32098,0.073118,0.85394,0,0,0,0,0,0,0,0,0,0,0,0
830,12,2,10,8,135,225,1,1,1,4.5997,55.197,0.37885,4.5462,0.24388,0.13112,3,0,0,0,-0.13381,-0.21262,9,0.15003,-0.12646,39,0.05746,-0.74253,1,0,0,0,0,0,0,0.038021,-0.31727,18,0,0,0,0,0,0,-0.31415,0.076576,0.88012,0,0,0,0,0,0,0,0,0,0,0,0
830,12,2,10,8,135,225,1,1,1,4.6155,55.386,0.39463,4.7356,0.41214,0.34415,5,0.28971,0.069358,2,-0.35214,-0.28364,8,0.035882,-0.4135,30,-0.96457,-1.4699,2,0,0,0,0,0,0,0.27698,-0.23331,20,0,0,0,0,0,0,-0.31025,0.075292,0.86536,0,0,0,0,0,0,0,0,0,0,0,0
830,12,2,10,8,135,225,1,1,1,4.6313,55.576,0.41042,4.925,0.37059,0.18718,6,0.30039,0.24059,1,0.54811,0.33068,4,0.023952,0.2895,27,0.42901,-1.2203,7,0,0,0,0,0,0,-0.42732,-0.17274,11,0,0,0,0,0,0,-0.28429,0.075076,0.86288,0,0,0,0,0,0,0,0,0,0,0,0
830,12,2,10,8,135,225,1,1,1,4.6471,55.765,0.4262,5.1144,0.42424,0.29054,1,0,0,0,0.37405,0.29195,9,-0.1903,-0.29803,41,0.032622,-1.1605,4,0,0,0,0,0,0,-0.44474,0.25874,15,0,0,0,0,0,0,-0.28454,0.075414,0.86677,0,0,0,0,0,0,0,0,0,0,0,0
830,12,2,10,8,135,225,1,1,1,4.6629,55.955,0.44199,5.3038,0,0,0,-0.34412,0.17385,1,-0.090766,0.21721,8,-0.28112,-0.1865,37,0.14532,0.40624,10,0,0,0,0,0,0,-0.2995,0.17385,3,0,0,0,0,0,0,-0.25673,0.068195,0.7838,0,0,0,0,0,0,0,0,0,0,0,0
830,12,2,10,8,135,225,1,1,1,4.6787,56.144,0.45777,5.4933,0,0,0,0,0,0,0.68933,0.62501,4,-0.21761,0.071602,42,0.46428,0.54055,7,0,0,0,0,0,0,-0.31078,-0.33941,4,0,0,0,0,0,0,-0.26011,0.06869,0.78948,0,0,0,0,0,0,0,0,0,0,0,0
830,12,2,10,8,135,225,1,1,1,4.6945,56.333,0.47356,5.6827,-0.26479,-0.24292,1,0,0,0,-0.080059,-0.25956,7,-0.22383,-0.13335,50,0.57082,0.76082,2,0,0,0,0,0,0,-0.26123,-0.30129,10,0,0,0,0,0,0,-0.252,0.066393,0.76308,0,0,0,0,0,0,0,0,0,0,0,0
830,12,2,10,8,135,225,1,1,1,4.7102,56.523,0.48934,5.8721,-0.23034,-0.25017,2,-0.17048,-0.19848,2,-0.059577,-0.16503,6,-0.05579,0.28223,48,0.67388,-0.33646,2,0,0,0,0,0,0,-0.32832,-0.22405,21,0,0,0,0,0,0,-0.23377,0.06801,0.78167,0,0,0,0,0,0,0,0,0,0,0,0
830,12,2,10,8,135,225,1,1,1,4.726,56.712,0.50513,6.0615,-0.11042,-0.11163,3,0,0,0,-0.086074,-0.19791,7,-0.047586,0.055404,37,0.4711,-0.41006,6,0,0,0,0,0,0,0.080517,-0.24547,19,0,0,0,0,0,0,-0.24052,0.069525,0.79909,0,0,0,0,0,0,0,0,0,0,0,0
830,12,2,10,8,135,225,1,1,1,4.7418,56.902,0.52091,6.251,0,0,0,0,0,0,-0.20722,-0.2984,5,0.45844,-0.55281,35,0.68094,0.084827,5,0,0,0,0,0,0,0.19308,-0.25521,10,0,0,0,0,0,0,-0.25218,0.071565,0.82253,0,0,0,0,0,0,0,0,0,0,0,0
830,12,2,10,8,135,225,1,1,1,4.7576,57.091,0.5367,6.4404,-0.34002,-0.20683,5,0,0,0,-0.60389,-0.4993,9,0.17192,0.24705,33,0.26112,-0.30715,5,0,0,0,0,0,0,-0.26816,0.022361,16,0,0,0,0,0,0,-0.28569,0.080563,0.92595,0,0,0,0,0,0,0,0,0,0,0,0
830,12,2,10,8,135,225,1,1,1,4.7734,57.281,0.55248,6.6298,0.20538,-0.19112,1,0,0,0,-0.54025,-0.56856,8,-0.19182,0.094071,37,-0.41023,0.21531,6,0,0,0,0,0,0,-0.23719,0.22788,8,0,0,0,0,0,0,-0.28479,0.07641,0.87821,0,0,0,0,0,0,0,0,0,0,0,0
830,12,2,10,8,135,225,1,1,1,4.7892,57.47,0.56827,6.8192,0.31244,0.045038,2,0.28113,0.29488,2,0.18094,-0.24056,9,0.1259,-0.27855,28,-1.0953,1.0451,1,0,0,0,0,0,0,-0.24678,-0.22586,10,0,0,0,0,0,0,-0.28554,0.074978,0.86176,0,0,0,0,0,0,0,0,0,0,0,0
830,12,2,10,8,135,225,1,1,1,4.805,57.659,0.58405,7.0087,0.31747,0.24837,4,0,0,0,0.37072,-0.33401,5,0.29919,-0.2455,37,0.30023,-0.16233,3,0,0,0,0,0,0,0.20342,-0.39002,13,0,0,0,0,0,0,-0.2924,0.074188,0.85268,0,0,0,0,0,0,0,0,0,0,0,0
830,12,2,10,8,135,225,1,1,1,4.8207,57.849,0.59984,7.1981,0.24687,0.15897,3,0,0,0,-0.48325,-0.67712,4,0.33996,-0.27998,28,-0.07225,-0.41007,4,0,0,0,0,0,0,0.18004,-0.31171,16,0,0,0,0,0,0,-0.29711,0.072114,0.82884,0,0,0,0,0,0,0,0,0,0,0,0
830,12,2,10,8,135,225,1,1,1,4.8365,58.038,0.61562,7.3875,-0.30991,-0.34999,4,-0.10506,-0.36541,2,-0.17514,-0.21939,4,0.10854,-0.25828,36,0.43578,-1.2393,4,0,0,0,0,0,0,-0.12828,-0.21935,26,0,0,0,0,0,0,-0.29617,0.074085,0.85149,0,0,0,0,0,0,0,0,0,0,0,0
830,12,2,10,8,135,225,1,1,1,4.8523,58.228,0.63141,7.5769,-0.36237,-0.31883,4,-0.2935,-0.068368,1,-0.26144,-0.38241,9,-0.018993,-0.17185,37,-1.5142,0.61288,3,0,0,0,0,0,0,0.18872,-0.17766,14,0,0,0,0,0,0,-0.31256,0.069531,0.81204,0,0,0,0,0,0,0,0,0,0,0,0
830,12,2,10,8,135,225,1,1,1,4.8681,58.417,0.6472,7.7663,0.25228,0.26857,3,0.091663,0.23531,3,-0.47322,-0.38939,8,-0.16678,-0.14164,34,0,0,0,0,0,0,0,0,0,0.16243,-0.16238,21,0,0,0,0,0,0,-0.28738,0.07051,0.8104,0,0,0,0,0,0,0,0,0,0,0,0
