830,3,4,6,3,60,150,3,1,1,159.5,478.51,0.12233,0.367,-0.10084,-0.13886,8,-0.11684,-0.15099,2,-0.053548,-0.66537,22,0,0,0,-0.15202,-1.0018,11,-0.17465,-1.0759,9,0,0,0,0,0,0,-0.12601,-0.12951,9,0,0,0,0.12882,0.059779,0.68707,0,0,0,0,0,0,0,0,0,0,0,0
830,3,4,6,3,60,150,3,1,1,159.53,478.58,0.1468,0.4404,-0.078176,-0.031122,2,0,0,0,-0.091826,-0.39043,25,0,0,0,-0.0060765,-0.78439,15,-0.25332,-0.89206,12,0,0,0,0,0,0,-0.32192,-0.44345,8,0,0,0,0.12158,0.0652,0.74938,0,0,0,0,0,0,0,0,0,0,0,0
830,3,4,6,3,60,150,3,1,1,159.55,478.65,0.17127,0.5138,0,0,0,0,0,0,-0.07383,-0.43988,19,0,0,0,0.018562,-0.81112,11,-0.17921,-0.25289,9,0,0,0,0,0,0,-0.40723,-0.51794,6,0,0,0,0.13933,0.065201,0.74939,0,0,0,0,0,0,0,0,0,0,0,0
830,3,4,6,3,60,150,3,1,1,159.58,478.73,0.19573,0.5872,-0.21032,-0.0054414,2,-0.10128,0.19329,3,0.026942,-0.36451,12,0,0,0,0.29866,-0.81063,17,0.14343,-1.108,7,0,0,0,0,0,0,-0.17587,-0.45811,5,0,0,0,0.12792,0.075647,0.86944,0,0,0,0,0,0,0,0,0,0,0,0
830,3,4,6,3,60,150,3,1,1,159.6,478.8,0.2202,0.6606,0,0,0,0,0,0,-0.26812,-0.15201,12,0,0,0,0.11736,-1.6945,16,0.0073216,-1.6441,12,0,0,0,0.53876,-0.99878,1,-0.33097,-0.22078,8,0,0,0,0.18361,0.070189,0.80671,0,0,0,0,0,0,0,0,0,0,0,0
830,3,4,6,3,60,150,3,1,1,159.62,478.87,0.24467,0.734,0,0,0,0,0,0,0.017983,-0.24035,11,0.88648,-1.6404,1,0.19935,-1.455,12,0.046442,-1.3136,14,0,0,0,0,0,0,0,0,0,0,0,0,0.095615,0.068223,0.78412,0,0,0,0,0,0,0,0,0,0,0,0
830,3,4,6,3,60,150,3,1,1,159.65,478.95,0.26913,0.8074,0,0,0,0,0,0,-0.16491,-0.2989,9,0.58527,-1.1067,1,0.042969,-1.3267,22,-0.18898,-1.0216,12,0,0,0,0,0,0,-0.13325,-0.076965,3,0,0,0,0.1368,0.066559,0.765,0,0,0,0,0,0,0,0,0,0,0,0
830,3,4,6,3,60,150,3,1,1,159.67,479.02,0.2936,0.8808,-0.1123,-0.0051297,1,0,0,0,-0.15613,-0.56141,16,0.45022,-0.78443,4,-0.022505,-1.3519,22,-0.25539,-0.48438,13,0,0,0,0,0,0,-0.18752,-0.35701,3,0,0,0,0.14268,0.072154,0.8293,0,0,0,0,0,0,0,0,0,0,0,0
830,3,4,6,3,60,150,3,1,1,159.7,479.09,0.31807,0.9542,0,0,0,0.097131,-0.1837,4,-0.27037,-0.69761,12,0.89225,-1.5986,2,0.21372,-0.73684,22,0.29056,-0.91648,5,0,0,0,0,0,0,-0.13813,-0.58163,2,0,0,0,0.12968,0.075709,0.87016,0,0,0,0,0,0,0,0,0,0,0,0
830,3,4,6,3,60,150,3,1,1,159.72,479.17,0.34253,1.0276,0,0,0,0,0,0,-0.050399,-0.62558,11,0.47387,-1.4573,2,-0.031593,-0.73229,18,-0.17082,-0.56962,9,0,0,0,0,0,0,-0.13649,-0.090185,3,0,0,0,0.091283,0.067592,0.77687,0,0,0,0,0,0,0,0,0,0,0,0
830,3,4,6,3,60,150,3,1,1,159.75,479.24,0.367,1.101,0,0,0,-0.29376,-0.17805,1,0.01164,-0.34037,10,0.29765,-0.29835,4,0.21153,-0.62033,14,0.15676,-0.54189,9,0,0,0,0,0,0,-0.098269,-0.10612,1,0,0,0,0.092776,0.067873,0.78009,0,0,0,0,0,0,0,0,0,0,0,0
830,3,4,6,3,60,150,3,1,1,159.77,479.31,0.39147,1.1744,0,0,0,0,0,0,-0.10255,-0.63606,4,0.15438,-0.41698,4,0.2001,-0.63606,14,0.06702,-1.3467,7,0,0,0,0,0,0,0.36602,-0.73998,1,0,0,0,0.081728,0.060429,0.69454,0,0,0,0,0,0,0,0,0,0,0,0
830,3,4,6,3,60,150,3,1,1,159.8,479.39,0.41593,1.2478,0,0,0,0,0,0,-0.069889,-0.26578,2,0.35257,-0.8421,4,0.00018974,-0.79356,11,-0.04328,-1.0929,10,0,0,0,0,0,0,0.29106,-0.75739,2,0.13237,-0.026669,1,0.070407,0.060827,0.69912,0,0,0,0,0,0,0,0,0,0,0,0
830,3,4,6,3,60,150,3,1,1,159.82,479.46,0.4404,1.3212,0,0,0,0,0,0,0.15062,-0.18564,7,0.64564,-1.4501,3,0.052472,-0.36796,17,0.33139,-1.1293,4,0,0,0,0,0,0,-0.61881,0.8986,1,-0.23993,-0.11049,1,0.075231,0.063936,0.73485,0,0,0,0,0,0,0,0,0,0,0,0
830,3,4,6,3,60,150,3,1,1,159.84,479.53,0.46487,1.3946,0,0,0,0.09538,-0.055466,1,0.082998,-0.49027,12,0.48042,-0.91683,2,-0.081774,-0.43884,16,-0.076153,-0.82115,6,0,0,0,0,0,0,0,0,0,0,0,0,0.080702,0.064406,0.74024,0,0,0,0,0,0,0,0,0,0,0,0
830,3,4,6,3,60,150,3,1,1,159.87,479.61,0.48933,1.468,0,0,0,-0.10733,0.18192,1,0.12079,-0.34331,7,0.11312,-1.0348,2,0.08104,-0.68554,22,-0.28444,-0.057404,6,0,0,0,0,0,0,0.12079,0.03986,3,0.30415,0.19813,1,0.084587,0.057798,0.6643,0,0,0,0,0,0,0,0,0,0,0,0
830,3,4,6,3,60,150,3,1,1,159.89,479.68,0.5138,1.5414,0,0.13309,1,-0.088336,0.22955,7,0.085657,-0.14235,9,0.089847,-0.42945,4,0.085657,-0.15243,15,0.23689,-0.53735,9,0,0,0,0,0,0,-0.052048,0.13545,8,0.15364,0.031818,1,0.068061,0.053144,0.61081,0,0,0,0,0,0,0,0,0,0,0,0
830,3,4,6,3,60,150,3,1,1,159.92,479.75,0.53827,1.6148,0,0,0,0.054221,-0.21038,1,0.13991,-0.5094,10,0.59836,-1.2792,3,0.12949,-0.60101,18,0.12077,-0.5469,7,0,0,0,0,0,0,0.1081,-0.17533,3,0,0,0,0.066794,0.064134,0.73712,0,0,0,0,0,0,0,0,0,0,0,0
830,3,4,6,3,60,150,3,1,1,159.94,479.83,0.56273,1.6882,0.093365,-0.11315,1,0,0,0,-0.032741,-0.2621,10,0.097631,-0.48499,5,0.15244,-0.41641,19,-0.0066247,-0.2882,7,0,0,0,0,0,0,0.10738,-0.0035868,1,0,0,0,0.060722,0.068764,0.79034,0,0,0,0,0,0,0,0,0,0,0,0
