830,9,3,10,5,108,198,5,1,1,67.974,611.77,0.1021,0.9189,0,0,0,-0.067849,-0.22966,10,-0.14937,-0.1865,13,0.029139,-0.74055,17,-0.31669,-0.56271,17,-0.17392,-0.1573,10,0,0,0,-0.13809,-0.0044572,22,-0.2271,0.0054829,15,-0.21985,0.052408,3,0.072694,0.072879,0.83764,0,0,0,0,0,0,0,0,0,0,0,0
830,9,3,10,5,108,198,5,1,1,67.995,611.95,0.12252,1.1027,-0.02393,-0.14938,3,-0.051071,-0.13782,11,0.078217,-0.062407,17,0.29731,-0.15556,11,0.13284,-0.20876,23,-0.46826,-0.18821,8,0,0,0,0.05072,-0.12322,34,-0.032108,-0.18316,6,0.010328,-0.23424,5,0.14096,0.06347,0.7295,0,0,0,0,0,0,0,0,0,0,0,0
830,9,3,10,5,108,198,5,1,1,68.015,612.13,0.14294,1.2865,0.087314,0.13616,3,0.032519,-0.11972,5,0.11649,-0.12561,14,0.57422,-0.44733,8,0.30094,-0.3933,21,0.17895,-0.33712,6,0,0,0,0.051999,0.093029,30,-0.097991,-0.17449,8,-0.19244,-0.10044,4,0.1354,0.062336,0.71646,0,0,0,0,0,0,0,0,0,0,0,0
830,9,3,10,5,108,198,5,1,1,68.035,612.32,0.16336,1.4702,-0.11245,-0.25356,2,-0.064404,-0.20881,5,-0.042575,-0.1439,13,0.43011,-0.59127,11,-0.055792,-0.70188,25,0.23578,-0.12398,16,0,0,0,0.14123,-0.028774,14,-0.13273,-0.28592,8,-0.18979,-0.00643,6,0.15444,0.058819,0.67603,0,0,0,0,0,0,0,0,0,0,0,0
830,9,3,10,5,108,198,5,1,1,68.056,612.5,0.18378,1.654,-0.062616,-0.24256,3,-0.061519,-0.22333,4,-0.049905,-0.2614,14,0.15651,-0.43209,6,-0.087898,-0.56464,22,-0.20189,0.0098627,3,0,0,0,0.07224,-0.028584,24,-0.19317,-0.2659,11,-0.22468,-0.57675,2,0.12002,0.074188,0.85268,0,0,0,0,0,0,0,0,0,0,0,0
830,9,3,10,5,108,198,5,1,1,68.076,612.69,0.2042,1.8378,0.08662,-0.035853,7,-0.25461,-0.85608,4,0.059627,-0.01754,19,0.27605,-0.20712,11,0.086725,-0.67309,20,-0.12708,-0.47527,9,0,0,0,0.10638,-0.085171,28,-0.12662,-0.038641,10,0.1713,-0.12748,8,0.10978,0.06693,0.76926,0,0,0,0,0,0,0,0,0,0,0,0
830,9,3,10,5,108,198,5,1,1,68.097,612.87,0.22462,2.0216,0,0,0,-0.23588,-0.27732,5,-0.070161,-0.33766,16,0.18074,-0.4302,7,0.06114,-0.48837,25,-0.15416,-0.63812,7,0,0,0,0.18303,-0.10882,26,-0.13242,-0.10668,7,-0.053121,-0.41853,6,0.097373,0.060348,0.69361,0,0,0,0,0,0,0,0,0,0,0,0
830,9,3,10,5,108,198,5,1,1,68.117,613.05,0.24504,2.2054,-0.034671,-0.20161,1,0.17107,-0.080564,2,0.097377,-0.23776,13,0.2094,-0.44918,8,0.11516,-0.24862,17,-0.21683,-0.30999,4,0,0,0,0.13644,-0.11171,25,-0.05348,-0.22253,5,0.11668,-0.10886,5,0.097209,0.06461,0.7426,0,0,0,0,0,0,0,0,0,0,0,0
830,9,3,10,5,108,198,5,1,1,68.137,613.24,0.26546,2.3891,0,0,0,-0.29918,0.065403,3,-0.1795,-0.18206,11,0.17908,-0.082196,5,0.14045,-0.44834,25,-0.18419,-0.35227,4,0,0,0,0.05375,-0.14815,20,-0.22263,-0.18206,7,0.05177,-0.28903,3,0.09043,0.065805,0.75633,0,0,0,0,0,0,0,0,0,0,0,0
830,9,3,10,5,108,198,5,1,1,68.158,613.42,0.28588,2.5729,0.058921,-0.059178,4,-0.0010303,-0.14126,11,0.069433,-0.1509,20,0.065792,-0.084012,4,0.076982,-0.04339,18,-0.10843,-0.05448,10,0,0,0,0.071998,-0.088548,40,0.049613,-0.15222,18,0.067273,-0.17093,9,0.092918,0.061585,0.70783,0,0,0,0,0,0,0,0,0,0,0,0
830,9,3,10,5,108,198,5,1,1,68.178,613.6,0.3063,2.7567,0.18891,0.0024277,2,0.099584,-0.010389,5,-0.097166,-0.2825,13,0.1042,0.028659,6,-0.0048546,-0.12527,21,-0.14486,-0.27896,6,0,0,0,0.12505,-0.1161,29,-0.23932,-0.15162,5,-0.11067,-0.20644,3,0.08848,0.055588,0.6389,0,0,0,0,0,0,0,0,0,0,0,0
830,9,3,10,5,108,198,5,1,1,68.199,613.79,0.32672,2.9405,0.1083,0.27591,3,0.18583,0.26171,3,-0.029263,-0.62383,14,0.15286,-0.062668,14,0.36065,-0.2458,25,0.12891,0.28677,2,0,0,0,0.16222,-0.013087,26,0.15296,-0.068084,8,0.21547,-0.22197,4,0.082385,0.061822,0.71055,0,0,0,0,0,0,0,0,0,0,0,0
830,9,3,10,5,108,198,5,1,1,68.219,613.97,0.34714,3.1243,0.0042974,0.004412,4,0.078352,0.043396,5,-0.10088,-0.069765,12,0.12433,-0.094915,15,0.096072,-0.069703,12,-0.077568,-0.050386,11,0,0,0,0.08381,-0.030217,28,0.01278,-0.053115,9,0.20898,-0.1294,4,0.090199,0.065038,0.74752,0,0,0,0,0,0,0,0,0,0,0,0
830,9,3,10,5,108,198,5,1,1,68.24,614.16,0.36756,3.308,-0.22385,-0.1459,3,0.11168,0.31227,4,-0.090108,-0.12988,9,0.2406,-0.095361,4,-0.17001,-0.53021,15,-0.21306,-0.42276,8,0,0,0,0.19945,-0.1235,25,-0.051497,-0.17403,5,-0.14836,-0.14761,3,0.064409,0.067558,0.77647,0,0,0,0,0,0,0,0,0,0,0,0
830,9,3,10,5,108,198,5,1,1,68.26,614.34,0.38798,3.4918,0.13573,0.026155,3,0.10587,0.07485,2,0.091005,-0.20847,9,0.16158,-0.021312,5,0.0095061,-0.3306,18,-0.13631,-0.053556,6,0,0,0,0.15965,-0.063622,26,0.052155,-0.14154,4,0.29912,-0.063473,4,0.086839,0.064153,0.73735,0,0,0,0,0,0,0,0,0,0,0,0
