1,1,15.035
1,2,21.407
1,3,27.849
1,4,34.535
2,1,35.558
2,2,38.43
2,3,41.57
2,4,44.988
3,1,45.93
3,2,49.535
3,3,53.326
3,4,57.395
4,1,58.291
4,2,59.965
4,3,61.756
4,4,63.767
5,1,64.57
5,2,68.233
5,3,72.081
5,4,76.186
6,1,0
6,2,0
6,3,0
6,4,0
