% TEGDMA,v (mm/s),type,edge length (mm),sides,corner angle (°),phi (°),Prism,Edge ,Δpos (mm) relax close 2,ster Δpos (mm) relax close 2,Δstdev (mm) relax close 2,ster Δstdev (mm) relax close 2,Δstdev (normalized) relax close 2,ster Δstdev (normalized) relax close 2,Δpos (mm) relax close 3,ster Δpos (mm) relax close 3,Δstdev (mm) relax close 3,ster Δstdev (mm) relax close 3,Δstdev (normalized) relax close 3,ster Δstdev (normalized) relax close 3,Δpos (mm) relax far 3,ster Δpos (mm) relax far 3,Δstdev (mm) relax far 3,ster Δstdev (mm) relax far 3,Δstdev (normalized) relax far 3,ster Δstdev (normalized) relax far 3,Δpos (mm) shear close 2,ster Δpos (mm) shear close 2,Δstdev (mm) shear close 2,ster Δstdev (mm) shear close 2,Δstdev (normalized) shear close 2,ster Δstdev (normalized) shear close 2,Δpos (mm) shear close 3,ster Δpos (mm) shear close 3,Δstdev (mm) shear close 3,ster Δstdev (mm) shear close 3,Δstdev (normalized) shear close 3,ster Δstdev (normalized) shear close 3,Δpos (mm) shear far 3,ster Δpos (mm) shear far 3,Δstdev (mm) shear far 3,ster Δstdev (mm) shear far 3,Δstdev (normalized) shear far 3,ster Δstdev (normalized) shear far 3
30,9,3,12,3,60,150,6,1,-0.020111000000000004,0.012519378686260752,0.00519399999999999,0.0018965541647946679,0.059699999999999975,0.02179833261972117,-0.097596,0.050225250273144485,0.002116999999999994,0.003155843362716217,0.02434000000000003,0.03627223628341655,-0.176681,0.07903129828745065,0.008476999999999998,0.0028785185217399594,0.09291000000000005,0.03616363610037021,0.05431100000000001,0.0632457000989,-0.00839999999999999,0.0026909463855677245,-0.09203000000000006,0.03420270047817862,-0.008619000000000002,0.07609099660932298,-0.007690000000000002,0.0035258826029804223,-0.08838999999999997,0.04052391338456837,0.11139199999999999,0.059425700542778626,-0.008457,0.00368655297669788,-0.09123000000000003,0.038846691956973635
30,9,3,12,3,60,30,6,2,-0.037962,0.03841284579733712,0.018432000000000004,0.0022722838711085377,0.21184999999999998,0.026115967936302876,-0.10720199999999999,0.035575824346879156,0.025512999999999994,0.0027690095110707003,0.29324000000000006,0.03182454329601604,-0.13431111,0.030211823656310456,0.012997000000000009,0.0016246161700537148,0.14939999999999998,0.018671811508260253,-0.00957989,0.03849935979519659,-0.0040090000000000126,0.002485480062281732,-0.0460799999999999,0.028565972939845755,0.097783,0.036895293602301094,-0.012718999999999994,0.001405486560732617,-0.14619000000000004,0.0161523667615616,0.1289162,0.030180872920609836,-0.020699999999999996,0.001386470620712895,-0.23792999999999997,0.015935549817938505
30,9,3,12,3,60,270,6,3,-0.016696,0.011529,-0.069087,0.0024528,-0.79405,0.028191,-0.052122,0.011029,-0.061055,0.0042964,-0.70174,0.049381,-0.02057,0.013211,-0.076111,0.0021096,-0.87478,0.024245,0.02057,0.013211,0.076111,0.0021096,0.87478,0.024245,0.019682,0.0071787,0.073495,0.0019886,0.84471,0.022856,-0.056134,0.0088235,0.083551,0.0030724,0.96029,0.03531
30,12,3,10,8,135,225,1,1,0.044037999999999994,0.02559989806620331,0.004175999999999999,0.003726693816092221,0.04798000000000002,0.04283225365305916,0.0016619999999999968,0.0364429671953314,0.0016189999999999954,0.0016953459620089345,0.018610000000000015,0.019486609597618564,-0.051832,0.04993461232451895,0.006028000000000006,0.002157933868310148,0.06928000000000001,0.024803277243138657,-0.008152999999999994,0.036839084136281126,-0.0002380000000000021,0.004045304658489889,-0.0027199999999999447,0.04649461156951416,-0.0831,0.04299236501984975,-0.003802,0.004033515880829032,-0.04369999999999996,0.04635831815985131,-0.053135999999999996,0.05186419254167561,-0.006881999999999999,0.0016547731717670552,-0.07910000000000006,0.019020343976910617
30,12,3,10,8,135,180,1,2,-0.117472,0.017781996794511014,0.008613999999999997,0.003201899251210131,0.09899999999999998,0.03680240352327549,-0.172932,0.023113829547697196,0.022229,0.00293212829869363,0.25548000000000004,0.0336996667045833,-0.30918,0.03181017147643187,0.019333000000000003,0.0032462542895620485,0.22221000000000002,0.03731053466515858,0.141722,0.01788454174308081,-0.011788999999999994,0.0032489216107040807,-0.13549,0.03734292357328226,0.21316200000000002,0.022871930727640814,-0.015665,0.00275981954482535,-0.1800400000000001,0.03171908952035036,0.30984,0.03167995731651796,-0.022909000000000006,0.0031942522797049075,-0.26331000000000004,0.03671293348399172
30,12,3,10,8,135,135,1,3,-0.068201,0.0035798726709200144,-0.000797000000000006,0.001906820812242199,-0.009159999999999946,0.021916409309008626,-0.019969999999999988,0.004486310707028661,0.010010000000000005,0.0012959244314773915,0.11504999999999999,0.0148954295339208,-0.060672000000000004,0.004625872998689004,0.012369000000000005,0.0032127184268155216,0.14215999999999995,0.03692578612568729,0.083041,0.00334390000598104,-0.006189,0.002526593408128819,-0.07113999999999998,0.029040058746497056,0.05914,0.004813019364182945,-0.013009000000000007,0.0021091704867316915,-0.14951000000000003,0.02424193187433708,0.07907199999999999,0.005316986749090127,-0.014355000000000007,0.002870633062583931,-0.16498000000000002,0.03299375093862473
30,12,3,10,8,135,90,1,4,-0.101073,0.009452001581146714,-0.005061999999999997,0.0009620513034656727,-0.05818000000000001,0.01105724573300241,-0.07299699999999999,0.0038580990824498016,-0.0026420000000000055,0.0011842900973156874,-0.030370000000000008,0.013611276405245763,-0.103601,0.006674502678851811,0.007537000000000002,0.0019271554179411685,0.08662999999999998,0.02215011054148489,0.075746,0.010216277643545128,-0.008779999999999996,0.001753912670602502,-0.10090999999999994,0.02015873371419941,-0.042263999999999996,0.02123606452923893,0.019524,0.002090185255449861,0.22441999999999995,0.024025744960146398,0.106808,0.008153850308289943,-0.0036469999999999975,0.0022362573655328676,-0.04191,0.025703417691038677
30,12,3,10,8,135,45,1,5,0.12412700000000002,0.0026581204355709694,0.014437000000000005,0.0007547874522671928,0.1659400000000001,0.008675212334577177,0.0038990000000000066,0.022030469495904984,0.015149999999999997,0.0031259861675957557,0.17413,0.03592941620733629,-0.045768,0.031048405579030946,0.0011000000000000038,0.004810500666250863,0.012639999999999985,0.05529306514383155,-0.17983500000000002,0.022237116477861963,0.004701999999999998,0.0029687113420640947,0.05404999999999993,0.034122609517591114,0.015756,0.021765718264279723,-0.000778999999999988,0.0022023361164908504,-0.008959999999999968,0.02531338448331238,0.092239,0.02199630363515652,-0.007057000000000008,0.003872164020144291,-0.08111000000000002,0.04450782268320929
30,12,3,10,8,135,0,1,6,-0.07945100000000001,0.00530341877094389,0.023115000000000004,0.0013753841826922397,0.26566999999999996,0.01580863770253465,0.0004012999999999994,0.029227204032544748,0.028539000000000002,0.0018292730933351642,0.32801,0.021022829685843913,-0.102971,0.028994413262040674,0.001798999999999995,0.003341384455581249,0.02068000000000003,0.03840494792341216,0.094639,0.009504635324934882,0.004019999999999996,0.00258974003521589,0.04620000000000002,0.029765302451176267,-0.03628,0.030862352632292957,-0.002821000000000004,0.0018956349991493615,-0.032420000000000004,0.02178607474971111,0.123677,0.03635470159415423,-0.0017539999999999917,0.003648676390144788,-0.02017000000000002,0.04193387206066237
30,12,3,10,8,135,315,1,7,-0.1036082,0.004740564625653784,0.014963000000000004,0.0015080056047972767,0.17198000000000002,0.017331675595856275,-0.050556899999999995,0.003141751947560469,0.006832999999999999,0.0014765308369282372,0.07854000000000005,0.016970811766088268,-0.043691,0.015395597455116837,0.0005359999999999948,0.0038530054048755242,0.006149999999999989,0.04428159763378011,0.066526,0.01050014816133563,0.008927000000000004,0.003240961171334825,0.10260000000000002,0.03724869331882663,0.08039099999999999,0.007497571272085382,0.014754000000000003,0.0017189387569078777,0.16957,0.01975650910459639,0.099643,0.020221108673858613,0.0018129999999999952,0.0030878313571178076,0.02085999999999999,0.03548771553650643
30,12,3,10,8,135,270,1,8,-0.20171899999999998,0.009983151546981546,0.0010440000000000033,0.0016347413239103,0.01200000000000001,0.018790203085650777,-0.12958,0.0016112419961011443,0.003909000000000003,0.0013535884262212054,0.04493999999999998,0.015558309034082077,-0.234419,0.03861899906574483,0.009730000000000003,0.0018342047241243274,0.11183999999999994,0.021079906190493353,0.100259,0.008283609891828561,0.006734000000000004,0.0015197866021583425,0.07738,0.017468135475774166,0.141904,0.003060609409905158,0.019884,0.0012908878292090295,0.22853999999999997,0.014836479366750052,0.220796,0.03813198717625401,-0.002722000000000002,0.002267805029097519,-0.031279999999999974,0.026063543983886765
