% TEGDMA,v (mm/s),type,edge length (mm),sides,corner angle (°),phi (°),Prism,Edge ,vx nozzle (mm/s),ster nozzle (mm/s),vx ahead (mm/s),ster ahead (mm/s),vx just behind (mm/s),ster just behind (mm/s),vx behind left (mm/s),ster behind left (mm/s),vx behind 0 (mm/s),ster behind 0 (mm/s),vx behind 1 (mm/s),ster behind 1 (mm/s),vx behind 2 (mm/s),ster behind 2 (mm/s),vx left (mm/s),ster left (mm/s),vx right 1 (mm/s),ster right 1 (mm/s),vx right 2 (mm/s),ster right 2 (mm/s),pos (mm) init,ster pos (mm) init,width (mm) init,ster width (mm) init,width (normalized) init,ster width (normalized) init,pos (mm) Δrelax NN,ster pos (mm) Δrelax NN,width (mm) Δrelax NN,ster width (mm) Δrelax NN,width (normalized) Δrelax NN,ster width (normalized) Δrelax NN,pos (mm) Δrelax 2nd NN,ster pos (mm) Δrelax 2nd NN,width (mm) Δrelax 2nd NN,ster width (mm) Δrelax 2nd NN,width (normalized) Δrelax 2nd NN,ster width (normalized) Δrelax 2nd NN,pos (mm) Δshear,ster pos (mm) Δshear,width (mm) Δshear,ster width (mm) Δshear,width (normalized) Δshear,ster width (normalized) Δshear
20,9,2,10,4,90,0,2,3,-0.17787733333333333,0.3661380361629374,0.0043276666666666715,0.28330484982168147,0.07166333333333334,0.1251040542796444,0.005025752333333334,0.08299249878312175,0.071163,0.13728830078958967,-0.06600833333333334,0.15409117024384184,-0.1190793,0.41827974777273547,-0.001148666666666666,0.14004991805219094,0.07457000000000001,0.14425760941987303,-0.009763500000000001,0.07841252185926864,-0.046107433333333336,0.03922177799990709,0.074945,0.004395347938025331,0.8613833333333334,0.05051792769749222,0.04686615,0.042079674704540194,0.0040655,0.0033844146067942334,0.04671499999999995,0.038899044220669206,-0.021773,0.04531875837884353,-0.006719000000000003,0.0015334865984416037,-0.07721,0.017625578491499223,-0.057949666666666656,0.05822142373747183,0.006675333333333329,0.003487527894534776,0.07672000000000001,0.04008534529133598
20,9,2,10,4,90,270,2,4,0.19247333333333336,0.24088971455757982,0.20393666666666665,0.219978429660518,0.16840966666666665,0.22317738280388708,-0.5029955,0.5798314844038581,0.12562966666666667,0.21191784941813066,-0.0030693333333333336,0.22393618817061195,0.17998266666666665,0.5240641334802438,-0.022616999999999998,0.28942908081791735,0.25836666666666663,0.11577570899113505,-0.014286333333333331,0.16189145886080875,0.435206,0.3041414005946145,0.058143999999999994,0.011736721446456959,0.6723100000000001,0.13325027115338112,-0.44216900000000003,0.1295149116320662,0.013457500000000008,0.018719546652586145,0.20650500000000002,0.13774795284355645,-0.580708,0.04379963917659597,0.027604999999999998,0.003270980626662286,0.22798000000000007,0.04310294612900608,0.04926400000000002,0.10860181931948218,0.003049999999999997,0.004243354342684411,0.03709666666666663,0.05309454925510723
20,9,2,12,4,90,180,3,1,-0.09872866666666667,0.10672263275042176,0.02106066666666667,0.12845383523017453,0.06996200000000001,0.11693987959651382,0.10545966666666666,0.11675228960164943,0.020533333333333324,0.17936718795437542,-0.02185063333333333,0.1544305764730368,0.0315615,0.14396226645668755,0.064902,0.08695991657328148,0.033877333333333336,0.114318614591018,0.072658,0.21334908972529193,0.08590066666666667,0.030195391668848517,0.07392,0.003542767248280853,0.8495966666666667,0.04071600622011719,-0.095752,0.08152285392503694,0.007222000000000006,0.0053597539127685535,0.08300500000000005,0.06160052905402842,-0.129745,0.054491924172302815,0.011592999999999992,0.0023880456486424207,0.13322999999999996,0.027445488463497966,0.10374366666666666,0.06447961429936006,-0.008606333333333332,0.0040597220753828414,-0.09891000000000001,0.04665606725302386
20,9,2,12,4,90,90,3,2,-0.050556666666666666,0.25869282457877246,0.027122666666666666,0.15848403719055376,-0.08633333333333333,0.1926767047859838,-0.0015776999999999968,0.2373188662157188,-0.11476666666666667,0.15251419167207741,-0.07055099999999999,0.1959762917037811,-0.0971872,0.1615511334067034,0.029678333333333334,0.11596251597569678,-0.10184233333333333,0.1337430590138929,-0.00535966666666667,0.299537252401913,-0.019995999999999996,0.10135304267642707,0.06930433333333333,0.012182695681024057,0.7965466666666666,0.14002202174829398,-0.088279,0.037762168153979106,-0.0020314999999999986,0.0024750227312509477,-0.023349999999999982,0.028445153880246918,-0.253256,0.08733699010156006,0.004927000000000001,0.005345145952170062,0.05662999999999996,0.06143526532863678,-0.050339333333333326,0.1662643278450504,0.012102333333333333,0.010989483368699983,0.13910999999999998,0.1263007190645442
20,9,2,12,4,90,0,3,3,0.09481400000000001,0.15660338338695515,0.16967533333333332,0.27040098813068136,0.04493900000000001,0.25126508890794275,0.051158666666666665,0.14815927366041567,-0.02027173333333333,0.16141929632293164,-0.04629466666666666,0.20738098902752755,0.04851913333333333,0.2836965909799513,-0.004005272333333333,0.22659054409762655,0.13684466666666667,0.18958601357782706,0.030179333333333332,0.09132233268569712,-0.07132866666666667,0.020249471064048265,0.07797933333333333,0.003857672156932475,0.8962566666666666,0.04433792199821725,0.04384009999999999,0.0456362357938172,0.0071255,0.006437851037699033,0.081895,0.07399348240966118,-0.08525600000000001,0.05299422432576969,-0.0022749999999999992,0.0018885581967469259,-0.026150000000000007,0.021709132124753398,0.015750600000000003,0.049965819027528835,0.0021386666666666637,0.0017732744302373176,0.024576666666666653,0.020378909574425765
20,9,2,12,4,90,270,3,4,0.28486,0.15253628759818666,0.21680133333333332,0.2351626821315945,0.13796133333333335,0.21590250240776337,-0.010669666666666666,0.1071910824777982,-0.05268466666666666,0.37828110175194885,-0.13972333333333334,0.3991873017350019,-0.15459499999999998,0.4027835640135348,-0.03993106666666667,0.18037838742261775,0.159255,0.26931662977379556,-0.017070666666666665,0.20638217951626467,0.32440433333333335,0.30235598620231463,0.06498633333333333,0.012234247765739672,0.7469199999999999,0.14061804788909757,-0.524494,0.4741607187371863,0.022865500000000004,0.014342054947568158,0.26280499999999996,0.16484643231674864,-0.21991,0.003036772207459756,0.003048000000000009,0.0008987066687746341,0.035030000000000006,0.010329244319406914,0.14253563333333333,0.05541711094696024,-0.0034133333333333377,0.0035116940671049268,-0.03922999999999999,0.04035917545155339
20,9,2,6,4,90,180,4,1,-0.024860333333333335,0.28225435099619506,0.18021966666666664,0.20779110021631192,0.08136966666666666,0.16571274064997257,0.14503866666666665,0.21168687647071047,-0.006010666666666667,0.14758387503115944,-0.009599933333333333,0.11375702355599106,-0.040615,0.1307457573399814,0.23058333333333333,0.14637778017309455,0.0038223333333333325,0.14033568529249738,0.038302,0.1422708333100381,0.11124666666666667,0.019473611731889995,0.07441633333333332,0.002751575187768147,0.8553033333333334,0.03162405345462707,-0.05511100000000001,0.11381246580935873,0.003190499999999999,0.0014474351769882005,0.03666999999999998,0.016639985197640154,-0.155157,0.04239326786177258,0.005430000000000004,0.0017565434698862423,0.06240000000000001,0.020188679055351787,0.11467633333333334,0.1008667984765917,-0.004175666666666665,0.004231079949260924,-0.04206666666666666,0.042790224944530095
20,9,2,6,4,90,90,4,2,0.0159528,0.22711887517255958,-0.014386000000000001,0.23703737742150777,-0.05063666666666666,0.25080256628652176,0.09120299999999999,0.13456231893334747,-0.07717206666666666,0.14532887756693474,-0.24678666666666663,0.24615965125167477,0.07402836666666666,0.1943145796790332,0.14611,0.27368287403825975,0.039762,0.21950683240719368,0.140327,0.23805857907153388,0.11923066666666665,0.07324227733432909,0.07553633333333333,0.004957154914891955,0.8681766666666665,0.05697821085376871,-0.14099075,0.09419957930150347,-0.005368999999999995,0.009190767798070794,-0.06170999999999993,0.1056347118105891,-0.443754,0.050261203348109365,0.013019000000000003,0.0015790816824977735,0.13036999999999999,0.01774922378584483,0.17081349999999998,0.08838762811561317,0.0011766666666666616,0.007303530937820704,0.019939999999999958,0.09029855313686173
20,9,2,6,4,90,0,4,3,-0.02190766666666667,0.23091198422710998,0.04312066666666667,0.16548053321200257,-0.035293,0.20027726236333773,0.061522,0.08052056059430514,0.035822233333333335,0.12828986680556953,0.075916,0.17570163278670586,0.300624,0.3643497738795658,0.06561076333333334,0.2571653508843639,0.17568400000000003,0.25197458379561033,0.005084999999999997,0.22068216812737412,-0.029409666666666667,0.03661179982691899,0.07711966666666667,0.004558052445729567,0.8863766666666666,0.052389781754751376,0.11254900000000001,0.12095237220889427,0.005722999999999999,0.008783591074685624,0.06577499999999997,0.10095838337125493,0.0046646,0.0369870985750437,-0.0024389999999999967,0.0014592914480664923,-0.028039999999999954,0.016771268504498997,-0.13184053333333332,0.04362938718632664,0.0027923333333333363,0.002121895016862237,0.03209666666666666,0.02438902199102403
20,9,2,6,4,90,270,4,4,0.14180533333333334,0.4124277391526341,-0.00038466666666666277,0.33576979952592567,0.027885000000000007,0.2091803572651798,-0.07763266666666667,0.17254971427102841,0.06805566666666667,0.177150039528797,0.05203881333333333,0.1897624786522423,-0.011623333333333333,0.17241094236584478,-0.09136366666666666,0.12237901619123225,0.20079000000000002,0.24792969459958003,-0.053650333333333335,0.2525221206358708,0.10724733333333332,0.21283211211071698,0.06669900000000001,0.008302878291289135,0.7739933333333333,0.08964832853305343,-0.17258800000000002,0.3041355339810396,0.025712000000000002,0.0037764002662754696,0.288645,0.033644737642779185,-0.20386200000000002,0.043965429277558525,0.002581,0.001320578093109226,0.02966000000000002,0.015177476898351715,0.11213966666666668,0.032736929722496595,-0.003758333333333331,0.005333505690989131,-0.046006666666666675,0.0625033385038353
20,9,2,6,8,135,225,5,1,-0.05014333333333335,0.450799320688304,0.10871333333333334,0.36799714319679777,-0.10605133333333334,0.34901574817411735,0.30695,0.3070972463144256,0.270684,0.29016439078860295,-0.08343996666666666,0.29743181308323924,0.18441666666666667,0.37996180406599356,0.29696999999999996,0.22811916383500047,-0.26938,0.1847453144317977,-0.1649388,0.290702264890998,0.03661866666666667,0.006321077551109181,0.07336666666666668,0.0008120055473248699,0.8432333333333334,0.009334685301547683,-0.037354,0.03461065036420736,0.0048295000000000005,0.007155420680078366,0.057624999999999926,0.08387180115056721,-0.081888,0.0196593276080338,0.004048999999999997,0.0013581058863726349,0.046540000000000026,0.01560981908927839,0.066738,0.028535202522790272,-0.0042149999999999965,0.006195592451283548,-0.04985666666666666,0.07208537805275222
20,9,2,6,8,135,180,5,2,-0.12076933333333334,0.24969653896808097,-0.049611999999999996,0.23905206068308757,0.042472666666666666,0.1146122656654636,0.11338916666666667,0.18570836991922804,0.07031566666666667,0.12391459315479716,0.023322366666666667,0.09490488338913824,0.006619,0.10410923652550041,0.024868566666666665,0.11378301365385159,0.040569,0.12053131332205774,-0.012173100000000001,0.11976109333046489,0.096211,0.03139943841167153,0.075017,0.002350182216702887,0.86221,0.027013714677234506,-0.07356850000000001,0.04379866617414859,0.0012015000000000081,0.004126057923394567,0.013804999999999956,0.04743460620528814,-0.10011400000000001,0.04498823074983056,0.007075999999999999,0.0021150076380240333,0.08133000000000001,0.024308659527008065,0.067523,0.048987230427606464,-0.008438333333333334,0.005466231624793809,-0.08608333333333333,0.05500862080000204
20,9,2,6,8,135,135,5,3,-0.11170833333333337,0.7845974214843943,0.348092,0.696016816578104,0.17971299999999998,0.40448664718325616,0.293193,0.41399529588933437,-0.002236333333333331,0.31899191689899586,0.10937299999999998,0.24345248719459267,-0.11758333333333333,0.5387403540701422,0.055553,0.5012998701693894,0.045394333333333335,0.3528150882768301,-0.006926666666666664,0.365070420052627,0.052886333333333334,0.038436674517609126,0.07525833333333333,0.002771213786392833,0.8649800000000001,0.031851220690007315,0.11815250000000001,0.14092498405879597,0.0012069999999999997,0.002133285856073912,0.013870000000000049,0.02451649535889016,0.013225,0.060990136661594724,-0.004520999999999997,0.002093047063493795,-0.051960000000000006,0.024055361190387477,-0.09201833333333333,0.12289946168357233,-0.00228866666666667,0.0027819453166832244,-0.022153333333333358,0.03329676397249451
